정류소명,X좌표,Y좌표,경유노선수,경유노선
거동교2,12833.2022,3556.8159,6,"706, 730, 북구1, 칠곡2, 칠곡4, 칠곡5"
보병50사단앞,12834.4344,3556.8514,3,"706, 칠곡1-1, 칠곡5"
보병50사단건너,12834.4793,3556.8697,4,"706, 북구1, 칠곡1, 칠곡5"
칠곡그린빌2차앞,12833.988208,3556.558029,6,"706, 726, 급행2, 급행7, 칠곡2, 칠곡4"
중소기업관앞,12836.9949,3554.4704,2,"순환2, 순환2-1"
한국패션센터,12836.7325,3554.3255,2,"순환2, 순환2-1"
산업용재관,12836.333852,3554.308118,6,"349, 503, 653, 937, 순환2, 순환2-1"
도남동(종점),12835.3264,3558.1493,1,칠곡5
산격거평타운건너,12836.164395,3554.289179,3,"706, 939, 북구2"
산격거평타운앞,12836.1746,3554.3003,5,"503, 706, 937, 939, 북구2"
이곡양수장건너,12836.2356,3555.9379,1,북구2
이곡양수장앞,12836.2224,3555.9371,1,북구2
동서변리벤빌,12835.936,3555.5309,3,"706, 937, 급행2"
유니버시아드레포츠센터건너,12835.9497,3555.7013,4,"706, 937, 939, 급행2"
무태조야동행정복지센터앞1,12835.820907,3555.270238,3,"503, 939, 북구2"
무태조야동행정복지센터건너1,12835.861193,3555.262482,4,"503, 706, 939, 북구2"
동서리치모아앞,12835.805904,3555.387056,3,"503, 939, 북구2"
동서리치모아건너,12835.796796,3555.385187,3,"503, 939, 북구2"
서변동영남네오빌앞,12835.8139,3555.6206,3,"503, 939, 북구2"
서변동영남네오빌건너,12835.8078,3555.6244,3,"503, 939, 북구2"
동서교회건너,12836.0733,3555.2673,4,"503, 937, 939, 북구2"
동서교회앞,12836.0733,3555.2689,4,"503, 937, 939, 북구2"
무태새마을금고앞,12836.2167,3555.2238,4,"503, 937, 939, 북구2"
무태새마을금고건너,12836.2152,3555.2273,4,"503, 937, 939, 북구2"
동변주공그린빌앞,12836.2198,3555.0781,4,"503, 937, 939, 북구2"
동변주공그린빌건너,12836.2244,3555.0793,4,"503, 937, 939, 북구2"
유니버시아드선수촌2단지건너,12836.153784,3555.001122,4,"503, 937, 939, 북구2"
유니버시아드선수촌2단지앞,12836.165135,3554.994171,4,"503, 937, 939, 북구2"
매천수산시장앞,12832.4567,3554.1459,4,"7250, 730, 급행7, 칠곡2"
매천수산시장건너,12832.5199,3554.0349,2,"730, 칠곡2"
팔달중학교건너,12832.6527,3553.905,2,"730, 칠곡2"
팔달중학교앞,12832.6552,3553.9084,2,"730, 칠곡2"
매천성당건너2,12832.5074,3554.4294,4,"730, 750, 북구1, 칠곡2"
매천성당앞,12832.5053,3554.5146,5,"7250, 730, 750, 북구1, 칠곡2"
태전중석타운,12832.6911,3554.8178,4,"7250, 730, 북구1, 칠곡4"
메트로시티건너,12832.8316,3554.8105,4,"730, 750, 북구1, 칠곡4"
메트로시티앞,12832.8553,3554.819,4,"7250, 730, 북구1, 칠곡4"
두성파크아파트건너,12832.900989,3554.940134,13,"200, 250, 250-1, 300 , 527, 708, 719, 724, 7250, 726, 730, 750, 칠곡4"
태현초등학교앞,12832.5219,3555.6535,5,"200, 250, 250-1, 724, 750"
연경5,12836.6431,3556.3488,1,북구2
칠곡한신아파트건너,12832.6688,3555.9775,3,"칠곡1, 칠곡2, 칠곡4"
칠곡한신아파트앞2,12832.662716,3555.963438,3,"칠곡1-1, 칠곡2, 칠곡4"
운암지공원1,12833.8034,3555.8906,1,939
부영7단지앞,12833.9635,3556.049,1,939
부영7단지건너,12833.9738,3556.0567,1,939
그린빌4단지건너,12834.0754,3556.2759,2,"939, 칠곡1-1"
그린빌4단지앞,12834.0532,3556.2597,2,"939, 칠곡1"
그린빌4단지,12833.920149,3556.196185,2,"726, 급행7"
운암초등학교앞,12833.8807,3556.1742,2,"급행2, 칠곡1-1"
운암초등학교건너,12833.883736,3556.177417,4,"726, 급행2, 급행7, 칠곡1"
화성센트럴파크,12833.7249,3556.104,2,"937, 칠곡1"
부영3단지,12833.768589,3556.275633,2,"937, 급행2"
칠곡3차화성타운2,12833.7607,3556.3141,2,"937, 급행2"
칠곡그린파크1,12833.818461,3556.610243,4,"706, 937, 칠곡1-1, 칠곡2"
칠곡부영1단지,12833.8569,3556.7346,7,"726, 730, 급행2, 급행7, 칠곡1, 칠곡1-1, 칠곡4"
동화골든빌(동편),12833.839,3556.7016,7,"726, 730, 급행2, 급행7, 칠곡1, 칠곡1-1, 칠곡4"
동화골든빌(남편),12833.7079,3556.6712,7,"706, 730, 북구1, 칠곡1, 칠곡1-1, 칠곡2, 칠곡5"
동화골든빌건너(남편),12833.7476,3556.6576,6,"706, 730, 칠곡1, 칠곡1-1, 칠곡2, 칠곡5"
강북경찰서건너,12833.9256,3556.6454,5,"726, 937, 칠곡1-1, 칠곡4, 칠곡5"
강북경찰서앞,12833.926544,3556.62949,5,"726, 937, 칠곡1, 칠곡4, 칠곡5"
칠곡그린빌3차건너,12833.8895,3556.4874,5,"706, 급행2, 북구1, 칠곡2, 칠곡4"
칠곡그린빌3차앞,12833.8872,3556.4842,4,"706, 급행2, 칠곡2, 칠곡4"
학남초등학교앞,12833.9936,3556.7912,2,"북구1, 칠곡2"
학남초등학교건너,12833.9816,3556.7977,1,칠곡2
학남고등학교앞,12834.167813,3556.802186,4,"706, 북구1, 칠곡1, 칠곡5"
학남고등학교건너,12834.1685,3556.8118,3,"706, 칠곡1-1, 칠곡5"
국우동현대아파트앞,12834.792415,3556.869443,3,"706, 북구1, 칠곡1"
북구구민운동장앞,12834.4321,3556.629463,5,"937, 939, 급행2, 북구1, 칠곡1"
북구구민운동장건너,12834.4376,3556.6183,4,"937, 939, 급행2, 칠곡1-1"
칠곡그린빌5단지앞,12834.2154,3556.6038,2,"937, 북구1"
칠곡그린빌5단지건너,12834.2222,3556.5933,1,937
화성그랜드앞,12834.1884,3556.4343,2,"939, 칠곡1"
화성그랜드건너,12834.2213,3556.4518,2,"939, 칠곡1-1"
도남동,12835.0405,3557.6887,1,칠곡5
칠곡초등학교앞,12833.217464,3556.635032,1,칠곡1-1
칠곡초등학교건너,12833.2202,3556.659,1,칠곡1
칠곡서한맨션,12832.6665,3556.0898,1,칠곡4
한양수정아파트,12832.6664,3556.0746,1,칠곡4
관음공영주차장앞,12832.6661,3556.3845,1,칠곡4
관음농협앞,12832.6641,3556.3225,1,칠곡4
관음어린이집,12832.7057,3556.6,1,칠곡4
관음동행정복지센터건너,12832.813591,3556.700457,1,칠곡4
교동초등학교건너,12832.914502,3556.706389,1,칠곡4
양지마을앞,12832.678,3556.7702,5,"706, 719, 724, 750, 937"
칠곡우방타운건너(종점),12832.805384,3556.852487,5,"706, 719, 724, 750, 937"
농촌진흥원입구,12833.2902,3557.2721,3,"300 , 527, 칠곡3"
(주)성안건너,12837.4695,3554.8962,5,"300, 523, 623, 순환2, 순환2-1"
검단동대구축협앞,12837.4359,3554.9328,5,"300, 523, 623, 순환2, 순환2-1"
검단상가아파트앞,12837.5534,3554.9923,2,"653, 북구1"
전기재료관1,12836.4197,3554.3133,2,"순환2, 순환2-1"
전자상가,12836.3119,3554.3207,6,"349, 503, 653, 937, 순환2, 순환2-1"
대구역꽃시장,12835.9989,3552.6071,1,북구3
대구병원건너,12832.901397,3554.772537,10,"200, 250, 250-1, 300 , 527, 708, 719, 724, 726, 급행3"
국우동현대아파트건너,12834.8035,3556.8649,1,칠곡1-1
이곡마을,12836.4749,3556.1745,1,북구2
강북중학교건너,12833.9459,3556.3447,1,726
양지마을건너,12832.6493,3556.7396,5,"706, 719, 724, 750, 937"
칠성꽃도매시장건너,12836.084293,3552.569394,4,"808, 가창2, 급행6, 동구2"
무림제지앞2,12835.3216,3553.7579,1,939
대구소방본부앞,12835.6763,3552.6693,2,"730, 북구3"
오페라하우스건너,12835.5577,3552.9664,2,"323, 523"
오페라하우스앞,12835.5732,3552.9733,2,"323-1, 523"
베어산업앞,12836.8118,3554.8447,1,300
베어산업건너,12836.8118,3554.8584,1,300
진흔건설기계공업,12837.144722,3554.935954,1,300
혜성정공,12837.19418,3554.95088,1,300
보성서한타운앞,12833.5018,3555.9566,2,"726, 칠곡1-1"
칠곡화성타운앞2,12833.5011,3555.9503,2,"726, 칠곡1"
함지초등학교건너,12833.573,3556.1673,2,"726, 칠곡1"
함지초등학교앞,12833.5683,3556.161,2,"726, 칠곡1-1"
관음중학교(북편),12832.6959,3556.5646,1,칠곡4
관음동행정복지센터앞,12832.785931,3556.68846,1,칠곡4
교동초등학교앞,12832.913519,3556.702467,1,칠곡4
팔달초등학교,12832.622512,3553.826198,1,북구4
칠곡경대병원역,12833.636859,3557.587124,10,"726, 730, 급행2, 급행7, 칠곡1, 칠곡1-1, 칠곡2, 칠곡3, 칠곡4, 팔공3"
성보교통,12837.308389,3555.047638,6,"523, 623, 653, 북구1, 순환2, 순환2-1"
한양산호아파트건너,12833.2953,3556.5456,2,"708, 칠곡1"
매천초교(매천역)2,12832.54362,3554.740601,6,"7250, 730, 급행7, 북구1, 칠곡2, 칠곡4"
칠곡그린파크2,12833.823252,3556.581591,5,"706, 937, 북구1, 칠곡1, 칠곡2"
강북중학교앞,12833.9429,3556.3558,1,726
유통단지회차지,12836.3678,3554.4895,6,"304, 306, 323, 323-1, 349, 413"
매천시장지하차도,12832.4664,3554.2182,3,"730, 급행7, 칠곡2"
북대구초등학교건너,12836.5676,3554.2505,2,"순환2, 순환2-1"
전기재료관2,12836.4661,3554.2377,2,"순환2, 순환2-1"
북대구초등학교앞,12836.6441,3554.2807,2,"순환2, 순환2-1"
산격119안전센터(엑스코),12836.898043,3554.415869,2,"순환2, 순환2-1"
중소기업관건너,12837.0047,3554.4709,2,"순환2, 순환2-1"
태왕아너스복현건너,12837.2041,3554.0088,3,"101-1, 300, 북구1"
태왕아너스복현앞,12837.2105,3554.0038,3,"101, 300, 북구1"
팔거교,12833.345537,3557.57101,3,"730, 칠곡3, 팔공3"
칠곡경북대병원정문건너,12833.85273,3557.293721,1,칠곡3
팔달역2,12832.877859,3553.846172,3,"730, 북구4, 칠곡2"
도시철도대구역건너,12835.926501,3552.625919,1,북구3
칠곡경북대병원정문앞,12833.865288,3557.296193,1,칠곡3
칠곡그린빌2차건너,12833.97992,3556.56032,7,"706, 726, 급행2, 급행7, 북구1, 칠곡2, 칠곡4"
칠곡그린빌6단지건너,12834.0044,3556.6919,4,"706, 칠곡1-1, 칠곡2, 칠곡5"
칠곡그린빌6단지앞,12834.0157,3556.6962,4,"706, 칠곡1, 칠곡2, 칠곡5"
학정청아람1,12834.20233,3557.080064,1,706
연경2,12837.048471,3556.543867,1,북구2
유통단지회차지2,12836.3462,3554.43902,6,"304, 306, 323, 323-1, 349, 413"
매천대교1,12832.5215,3553.86062,2,"730, 칠곡2"
무태교,12835.7801,3554.1554,1,349
동서변월드메르디앙아파트,12835.9505,3555.1553,1,706
북구어울아트센터앞,12832.775057,3556.010502,2,"칠곡1-1, 칠곡2"
부영5단지,12833.7362,3556.1333,2,"937, 칠곡1-1"
학정청아람2,12834.07682,3557.2667,1,706
대구칠곡초등학교건너,12833.059386,3556.744392,5,"730, 북구1, 칠곡2, 칠곡4, 칠곡5"
칠곡경북대병원건너(50사단),12833.977766,3557.449549,10,"726, 730, 급행2, 급행7, 칠곡1, 칠곡1-1, 칠곡2, 칠곡3, 칠곡4, 팔공3"
칠곡청구타운건너,12833.6778,3555.7983,3,"708, 719, 칠곡1-1"
민들레아파트후문앞,12837.7443,3554.9899,2,"653, 북구1"
민들레아파트후문건너,12837.743,3554.9978,2,"653, 북구1"
팔거역3,12833.493375,3556.633844,2,"칠곡1, 칠곡4"
팔거역4,12833.511465,3556.630328,2,"칠곡1-1, 칠곡4"
영남네오빌건너,12833.594184,3556.524071,2,"칠곡1-1, 칠곡4"
영남네오빌앞,12833.6057,3556.5136,2,"칠곡1, 칠곡4"
칠성고가도로하단,12836.087224,3552.882015,3,"가창2, 동구3, 팔공1"
경북농업기술원건너,12833.645,3557.413918,1,칠곡3
도남지,12835.18655,3557.890328,1,칠곡5
대구예담학교,12834.8705,3557.2828,1,칠곡5
복현성모약국앞,12837.181712,3553.625596,2,"719, 북구1"
대구삼성창조캠퍼스2,12835.8093,3552.9654,2,"323, 523"
대구삼성창조캠퍼스1,12835.7149,3552.9446,2,"323-1, 523"
운암지공원2,12833.8856,3555.9107,1,939
칠성시장(양친회신협),12836.089081,3552.680417,2,"가창2, 동구2"
금호지구(종점방향),12830.6863,3553.742,1,-
금호지구(시내방향),12830.7586,3553.7199,1,-
문주마을앞,12831.453769,3553.888708,2,"7250, 북구4"
장태실마을건너,12832.1628,3553.6895,2,"급행7, 북구4"
장태실마을앞,12832.151,3553.7,3,"7250, 급행7, 북구4"
문주마을건너,12831.480628,3553.883221,1,북구4
동침산네거리2,12835.9737,3553.1962,1,동구2
칠곡경북대병원,12833.9521,3557.4477,8,"726, 730, 칠곡1, 칠곡1-1, 칠곡2, 칠곡3, 칠곡4, 팔공3"
칠곡경북대병원후문앞,12833.9493,3557.3671,3,"급행2, 급행7, 팔공3"
매천화성파크드림,12832.665335,3554.524929,1,750
매천고교,12832.8023,3554.6969,2,"750, 칠곡4"
태전휴먼시아,12832.7863,3554.7022,1,750
매천휴먼시아앞,12832.681527,3554.51343,2,"750, 칠곡4"
농산물도매시장건너,12832.5387,3554.2551,2,"750, 북구1"
농산물도매시장앞,12832.181988,3648.321357,2,"750, 북구1"
근로복지공단대구병원앞,12833.907631,3557.053949,8,"726, 730, 급행2, 급행7, 칠곡1, 칠곡1-1, 칠곡2, 칠곡4"
학정청아람건너,12833.9461,3557.256,8,"726, 730, 급행2, 급행7, 칠곡1, 칠곡1-1, 칠곡2, 칠곡4"
학정청아람앞,12833.9479,3557.2177,8,"726, 730, 급행2, 급행7, 칠곡1, 칠곡1-1, 칠곡2, 칠곡4"
근로복지공단대구병원건너,12833.9188,3557.0607,8,"726, 730, 급행2, 급행7, 칠곡1, 칠곡1-1, 칠곡2, 칠곡4"
한라하우젠트,12833.8841,3556.8882,6,"726, 730, 칠곡1, 칠곡1-1, 칠곡2, 칠곡4"
매천성당건너1,12832.5305,3554.5714,3,"730, 북구1, 칠곡2"
대구국제사격장,12831.5167,3554.6322,1,북구4
경대교2,12836.1831,3553.1488,3,"306, 403, 순환2"
관음변전소3,12832.5142,3556.5105,2,"937, 939"
관음변전소4,12832.5101,3556.5212,1,939
매천대교2,12832.3898,3553.7569,2,"7250, 북구4"
검단동주민센터1,12837.680212,3554.765254,2,"653, 북구1"
검단동주민센터2,12837.684587,3554.760564,2,"653, 북구1"
태전우방타운1차,12832.5342,3554.9601,1,칠곡2
태전육교1,12832.50935,3555.195797,1,칠곡2
태전육교2,12832.499652,3555.270487,1,칠곡2
침산쌍용예가아파트앞,12835.3823,3553.6175,2,"403, 칠곡2"
유니버시아드레포츠센터앞,12835.9254,3555.6776,3,"706, 937, 939"
도곡교1,12835.9992,3555.7131,1,북구2
도곡교2,12836.0025,3555.7075,1,북구2
태전역2,12832.8693,3555.0858,10,"527, 708, 719, 724, 7250, 726, 730, 750, 급행7, 칠곡4"
e편한세상대구금호건너,12830.5819,3553.9333,2,"204, 북구4"
e편한세상대구금호앞,12830.5735,3553.9733,2,"204, 북구4"
태전교회앞,12833.0377,3555.009,1,북구1
태전우방타운3차아파트,12833.0568,3555.0436,1,북구1
온누리교회,12833.0814,3555.2392,1,북구1
태전삼성아파트,12833.0661,3555.2342,1,북구1
금호119안전센터앞,12831.3081,3553.7762,2,"7250, 북구4"
금호천년나무1단지동편건너,12831.028,3553.856,2,"204, 북구4"
사수초등학교건너,12830.84094,3554.103792,2,"204, 북구4"
사수초등학교앞,12830.847,3554.094,2,"204, 북구4"
베네딕도수녀원건너,12831.0647,3553.8202,1,북구4
금호119안전센터건너,12831.3464,3553.8001,2,"급행7, 북구4"
매천역1,12832.5648,3554.7644,4,"730, 급행7, 북구1, 칠곡2"
매천시장역1,12832.7273,3554.2347,2,"750, 북구1"
매천시장역2,12832.7247,3554.2259,2,"750, 북구1"
팔달역1,12832.8697,3553.8537,3,"730, 북구4, 칠곡2"
팔거역1,12833.54249,3556.680379,6,"706, 730, 칠곡1, 칠곡1-1, 칠곡2, 칠곡5"
팔거역2,12833.5343,3556.6891,6,"706, 730, 북구1, 칠곡1-1, 칠곡2, 칠곡5"
매천대교3,12832.468672,3553.782225,1,북구4
칠곡운암역1,12833.3229,3555.907,7,"708, 719, 726, 937, 939, 칠곡1, 칠곡3"
칠곡운암역2,12833.328653,3555.91545,6,"708, 719, 726, 937, 939, 칠곡1-1"
노곡교1,12833.9822,3554.0324,2,"북구3, 칠곡2"
노곡교2,12833.976569,3554.029068,2,"북구3, 칠곡2"
금호서한이다음아파트앞,12830.607318,3553.830129,3,"7250, 급행7, 북구4"
금호서한이다음아파트건너,12830.705674,3553.814511,1,북구4
금호천년나무1단지앞,12830.887368,3553.84028,3,"7250, 급행7, 북구4"
금호천년나무1단지건너,12830.892186,3553.828711,1,북구4
금호지구종점(시내방향),12830.5776,3553.7903,1,204
금호지구종점(종점방향),12830.563828,3553.782524,1,204
금호천년나무1단지동편,12830.985218,3553.927805,2,"204, 북구4"
베네딕도수녀원,12831.122171,3553.830709,3,"7250, 급행7, 북구4"
칠곡경대병원역건너,12833.6378,3557.6094,10,"726, 730, 급행2, 급행7, 칠곡1, 칠곡1-1, 칠곡2, 칠곡3, 칠곡4, 팔공3"
동서변월드메르디앙아파트정문,12835.801398,3555.120141,1,706
만평네거리2,12833.7438,3553.4165,1,북구1
무태조야동행정복지센터앞3,12835.9566,3555.3563,1,937
신성교,12836.4836,3552.5193,3,"101, 동구2, 북구3"
칠성시장(양친회신협)건너,12836.078162,3552.685234,1,동구2
조야초등학교앞,12834.614454,3554.537641,2,"356, 403"
조야초등학교건너,12834.61081,3554.528508,2,"356, 403"
금호천년나무8단지앞,12830.568974,3553.865105,1,북구4
복현푸르지오아파트앞,12837.602166,3553.430924,3,"323-1, 836, 순환3-1"
태전두성3차앞,12832.518366,3555.439336,1,칠곡2
태전두성3차건너,12832.525887,3555.416294,1,칠곡2
문주마을1,12831.597693,3554.126286,1,북구4
문주마을2,12831.57788,3554.092913,1,북구4
협성휴포레강북건너,12833.159082,3555.365729,1,북구1
협성휴포레강북앞,12833.16951,3555.388087,1,북구1
국우동현대아파트건너2,12834.8121,3556.9458,1,706
연경3,12836.8325,3556.4704,1,북구2
연경4,12836.872,3556.5015,1,북구2
한라하우젠트건너,12833.8739,3556.903,6,"726, 730, 칠곡1, 칠곡1-1, 칠곡2, 칠곡4"
북구 동호동(종점)2,12833.5111,3557.6912,7,"726, 급행2, 급행7, 칠곡1, 칠곡1-1, 칠곡2, 칠곡4"
북구 동호동(종점)1,12833.5143,3557.6688,7,"726, 급행2, 급행7, 칠곡1, 칠곡1-1, 칠곡2, 칠곡4"
연경천년나무1단지앞,12837.3781,3556.5044,1,북구2
연경천년나무1단지건너,12837.3048,3556.4992,1,북구2
칠곡경대병원역건너2,12833.5978,3557.6356,1,팔공3
이곡마을건너,12836.4655,3556.1525,1,북구2
연경6,12836.6539,3556.3511,1,북구2
서부공업고등학교앞,12832.8597,3551.3461,3,"405, 726, 750"
내당코오롱아파트앞,12832.818623,3551.504256,3,"405, 726, 750"
내당코오롱아파트건너,12832.8151,3551.4963,3,"405, 726, 750"
내당광명아파트,12832.782173,3551.629817,3,"405, 726, 750"
중리광명맨션건너,12832.8501,3551.6989,4,"405, 523, 524, 서구1"
중리광명맨션앞,12832.8464,3551.7064,4,"405, 523, 524, 서구1-1"
퀸스로드건너(동편),12832.7716,3551.756,4,"524, 726, 750, 서구1-1"
퀸스로드앞(동편),12832.7684,3551.7457,4,"524, 726, 750, 서구1"
상중이동행정복지센터건너,12832.786399,3551.941983,4,"524, 726, 750, 서구1-1"
상중이동행정복지센터앞,12832.780539,3551.99106,4,"524, 726, 750, 서구1"
한국섬유개발연구원건너,12832.793348,3552.05748,4,"524, 726, 750, 서구1-1"
한국섬유개발연구원앞,12832.786483,3552.088817,4,"524, 726, 750, 서구1"
중리롯데캐슬앞,12832.8379,3552.1374,3,"240, 726, 급행1"
중리시장앞,12832.901,3552.1622,3,"240, 726, 급행1"
서구문화회관건너,12832.805469,3552.2695,5,"204, 524, 750, 서구1, 서구1-1"
서구문화회관앞,12832.8015,3552.3462,5,"204, 524, 750, 서구1, 서구1-1"
서구청소년수련관건너,12832.81376,3552.424607,5,"204, 524, 750, 서구1, 서구1-1"
평리명성아파트앞,12832.823435,3552.576105,4,"524, 750, 서구1, 서구1-1"
평리명성아파트건너,12832.8169,3552.5757,4,"524, 750, 서구1, 서구1-1"
